Date,HomeTeam,AwayTeam,HTHG,HTAG,HTR,FTHG,FTAG,FTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,Season,Season_Start_Year,Referee,Avg_H_Odds,Avg_D_Odds,Avg_A_Odds,Total_Goals,Goal_Difference,Home_Shots_Accuracy,Away_Shots_Accuracy,Avg_Over_2.5,Avg_Under_2.5
17/04/13,Fulham,Chelsea,0,2,A,0,3,A,11,13,7,10,6,5,11,11,2,1,0,0,2012-2013,2012,M Dean,4.49,3.59,1.8,3,-3,0.6363636363636364,0.7692307692307693,1.75,2.06
17/04/13,Man City,Wigan,0,0,D,1,0,H,10,8,4,6,5,4,12,5,2,1,0,0,2012-2013,2012,J Moss,1.25,5.94,11.36,1,1,0.4,0.75,1.5,2.5
17/04/13,West Ham,Man United,1,1,D,2,2,D,10,15,4,9,2,5,9,7,1,0,0,0,2012-2013,2012,L Probert,5.38,3.72,1.66,4,0,0.4,0.6,1.77,2.04
20/04/13,Fulham,Arsenal,0,1,A,0,1,A,7,10,5,7,7,3,13,8,0,2,1,1,2012-2013,2012,A Marriner,4.74,3.72,1.74,1,-1,0.7142857142857143,0.7,1.67,2.17
20/04/13,Norwich,Reading,0,0,D,2,1,H,19,14,9,6,8,8,8,12,2,3,0,0,2012-2013,2012,M Dean,1.72,3.65,4.98,3,1,0.47368421052631576,0.42857142857142855,1.84,1.96
20/04/13,QPR,Stoke,0,1,A,0,2,A,25,11,11,4,5,5,8,14,1,2,0,0,2012-2013,2012,C Foy,2.21,3.27,3.34,2,-2,0.44,0.36363636363636365,2.17,1.67
20/04/13,Sunderland,Everton,1,0,H,1,0,H,8,8,4,5,3,10,6,15,1,2,0,0,2012-2013,2012,P Dowd,3.3,3.29,2.23,1,1,0.5,0.625,2.06,1.76
20/04/13,Swansea,Southampton,0,0,D,0,0,D,14,9,7,5,7,2,11,13,0,0,0,0,2012-2013,2012,M Halsey,2.32,3.36,3.04,0,0,0.5,0.5555555555555556,1.75,2.06
20/04/13,West Brom,Newcastle,0,1,A,1,1,D,8,10,4,6,15,2,9,10,0,2,0,0,2012-2013,2012,M Jones,2.22,3.35,3.25,2,0,0.5,0.6,1.77,2.04
20/04/13,West Ham,Wigan,1,0,H,2,0,H,17,18,11,10,3,6,12,11,3,1,0,0,2012-2013,2012,N Swarbrick,2.24,3.35,3.2,2,2,0.6470588235294118,0.5555555555555556,1.86,1.94
21/04/13,Liverpool,Chelsea,0,1,A,2,2,D,23,9,12,6,8,5,8,11,5,2,0,0,2012-2013,2012,K Friend,2.11,3.41,3.46,4,0,0.5217391304347826,0.6666666666666666,1.73,2.09
21/04/13,Tottenham,Man City,0,1,A,3,1,H,11,11,8,7,4,5,11,10,3,3,0,0,2012-2013,2012,L Mason,3.14,3.36,2.27,4,2,0.7272727272727273,0.6363636363636364,1.87,1.92
22/04/13,Man United,Aston Villa,3,0,H,3,0,H,10,8,5,5,5,3,10,6,1,0,0,0,2012-2013,2012,A Taylor,1.25,6.05,10.88,3,3,0.5,0.625,1.39,2.84
27/04/13,Everton,Fulham,1,0,H,1,0,H,17,6,10,2,7,2,12,16,1,3,0,0,2012-2013,2012,J Moss,1.48,4.19,7.12,1,1,0.5882352941176471,0.3333333333333333,1.72,2.11
27/04/13,Man City,West Ham,1,0,H,2,1,H,16,9,10,6,9,4,9,7,1,3,0,0,2012-2013,2012,H Webb,1.26,5.75,11.15,3,1,0.625,0.6666666666666666,1.51,2.49
27/04/13,Newcastle,Liverpool,0,2,A,0,6,A,5,11,1,10,5,7,14,7,3,2,1,0,2012-2013,2012,A Marriner,2.93,3.34,2.41,6,-6,0.2,0.9090909090909091,1.81,2.0
27/04/13,Southampton,West Brom,0,1,A,0,3,A,16,11,4,9,7,6,9,11,2,2,2,1,2012-2013,2012,R Madley,1.85,3.55,4.29,3,-3,0.25,0.8181818181818182,1.79,2.02
27/04/13,Stoke,Norwich,0,0,D,1,0,H,12,5,4,0,5,3,10,8,4,2,0,0,2012-2013,2012,A Taylor,2.19,3.18,3.51,1,1,0.3333333333333333,0.0,2.35,1.57
27/04/13,Wigan,Tottenham,1,1,D,2,2,D,6,14,4,7,3,3,12,10,3,1,0,0,2012-2013,2012,M Atkinson,3.63,3.46,2.03,4,0,0.6666666666666666,0.5,1.75,2.06
28/04/13,Arsenal,Man United,1,1,D,1,1,D,19,10,13,5,7,2,12,10,3,5,0,0,2012-2013,2012,P Dowd,2.18,3.44,3.23,2,0,0.6842105263157895,0.5,1.72,2.1
28/04/13,Chelsea,Swansea,2,0,H,2,0,H,21,11,14,8,6,3,9,10,1,3,0,0,2012-2013,2012,M Clattenburg,1.34,4.97,8.89,2,2,0.6666666666666666,0.7272727272727273,1.52,2.45
28/04/13,Reading,QPR,0,0,D,0,0,D,13,15,7,5,9,7,12,14,0,2,0,0,2012-2013,2012,K Friend,2.52,3.34,2.78,0,0,0.5384615384615384,0.3333333333333333,1.86,1.94
29/04/13,Aston Villa,Sunderland,2,1,H,6,1,H,18,7,15,4,4,4,10,15,0,3,0,1,2012-2013,2012,L Probert,2.23,3.28,3.28,7,5,0.8333333333333334,0.5714285714285714,2.0,1.8
04/05/13,Fulham,Reading,0,1,A,2,4,A,18,20,13,13,3,3,14,7,2,1,0,0,2012-2013,2012,N Swarbrick,1.7,3.68,5.07,6,-2,0.7222222222222222,0.65,1.72,2.11
04/05/13,Norwich,Aston Villa,0,0,D,1,2,A,9,12,4,6,6,5,15,13,2,3,0,0,2012-2013,2012,K Friend,2.47,3.24,2.91,3,-1,0.4444444444444444,0.5,1.98,1.82
04/05/13,QPR,Arsenal,0,1,A,0,1,A,14,13,6,11,3,7,8,6,2,1,0,0,2012-2013,2012,J Moss,7.77,4.53,1.41,1,-1,0.42857142857142855,0.8461538461538461,1.64,2.23
04/05/13,Swansea,Man City,0,0,D,0,0,D,7,12,1,8,4,4,9,10,0,0,0,0,2012-2013,2012,M Jones,4.94,3.6,1.74,0,0,0.14285714285714285,0.6666666666666666,1.88,1.92
04/05/13,Tottenham,Southampton,0,0,D,1,0,H,7,10,4,6,5,5,8,9,1,1,0,0,2012-2013,2012,M Clattenburg,1.45,4.37,7.22,1,1,0.5714285714285714,0.6,1.67,2.18
04/05/13,West Brom,Wigan,1,1,D,2,3,A,17,13,11,8,7,5,9,7,4,3,0,0,2012-2013,2012,L Probert,2.37,3.36,2.97,5,-1,0.6470588235294118,0.6153846153846154,1.77,2.05
04/05/13,West Ham,Newcastle,0,0,D,0,0,D,9,11,3,6,7,3,12,12,1,1,0,0,2012-2013,2012,P Dowd,2.32,3.35,3.06,0,0,0.3333333333333333,0.5454545454545454,1.82,1.99
05/05/13,Liverpool,Everton,0,0,D,0,0,D,16,11,8,4,3,5,10,10,1,2,0,0,2012-2013,2012,M Oliver,1.92,3.47,4.02,0,0,0.5,0.36363636363636365,1.78,2.04
05/05/13,Man United,Chelsea,0,0,D,0,1,A,10,15,4,6,2,7,14,9,2,1,1,0,2012-2013,2012,H Webb,2.16,3.4,3.31,1,-1,0.4,0.4,1.72,2.1
06/05/13,Sunderland,Stoke,0,1,A,1,1,D,14,11,7,7,5,6,6,12,2,2,1,0,2012-2013,2012,L Mason,2.06,3.21,3.79,2,0,0.5,0.6363636363636364,2.34,1.58
07/05/13,Man City,West Brom,1,0,H,1,0,H,21,20,9,11,6,8,10,9,2,1,0,0,2012-2013,2012,P Dowd,1.37,4.89,8.68,1,1,0.42857142857142855,0.55,1.53,2.43
07/05/13,Wigan,Swansea,1,0,H,2,3,A,14,10,11,6,4,4,14,13,2,2,0,0,2012-2013,2012,K Friend,1.79,3.63,4.51,5,-1,0.7857142857142857,0.6,1.89,1.91
08/05/13,Chelsea,Tottenham,2,1,H,2,2,D,15,13,8,6,6,5,6,16,1,2,0,0,2012-2013,2012,M Dean,1.94,3.52,3.88,4,0,0.5333333333333333,0.46153846153846156,1.71,2.12
11/05/13,Aston Villa,Chelsea,1,0,H,1,2,A,12,11,7,8,6,7,13,8,2,3,1,1,2012-2013,2012,L Mason,4.33,3.6,1.82,3,-1,0.5833333333333334,0.7272727272727273,1.69,2.14
12/05/13,Everton,West Ham,1,0,H,2,0,H,23,7,13,2,7,1,8,11,1,2,0,0,2012-2013,2012,P Dowd,1.48,4.16,7.02,2,2,0.5652173913043478,0.2857142857142857,1.75,2.06
12/05/13,Fulham,Liverpool,1,1,D,1,3,A,10,20,8,14,7,8,2,10,0,1,0,0,2012-2013,2012,M Halsey,3.73,3.43,2.01,4,-2,0.8,0.7,1.67,2.17
12/05/13,Man United,Swansea,1,0,H,2,1,H,16,5,9,2,7,5,5,6,0,0,0,0,2012-2013,2012,J Moss,1.28,5.44,10.6,3,1,0.5625,0.4,1.49,2.5
12/05/13,Norwich,West Brom,1,0,H,4,0,H,11,8,8,5,8,2,10,7,2,1,0,0,2012-2013,2012,H Webb,2.13,3.37,3.44,4,4,0.7272727272727273,0.625,1.89,1.91
12/05/13,QPR,Newcastle,1,2,A,1,2,A,8,10,3,7,2,2,8,8,1,3,0,1,2012-2013,2012,L Probert,3.16,3.34,2.25,3,-1,0.375,0.7,1.88,1.91
12/05/13,Stoke,Tottenham,1,1,D,1,2,A,6,23,3,15,2,11,11,5,4,1,1,0,2012-2013,2012,K Friend,4.22,3.43,1.89,3,-1,0.5,0.6521739130434783,2.05,1.76
12/05/13,Sunderland,Southampton,0,0,D,1,1,D,5,15,5,10,3,10,9,10,0,2,0,0,2012-2013,2012,M Dean,2.68,3.14,2.73,2,0,1.0,0.6666666666666666,2.11,1.71
14/05/13,Arsenal,Wigan,1,1,D,4,1,H,19,10,12,5,7,4,11,11,0,2,0,0,2012-2013,2012,M Dean,1.36,5.15,8.01,5,3,0.631578947368421,0.5,1.44,2.67
14/05/13,Reading,Man City,0,1,A,0,2,A,11,27,7,20,4,10,6,7,0,1,0,0,2012-2013,2012,M Atkinson,5.78,4.21,1.55,2,-2,0.6363636363636364,0.7407407407407407,1.55,2.38
19/05/13,Chelsea,Everton,1,1,D,2,1,H,20,16,10,9,7,4,7,8,2,2,0,0,2012-2013,2012,A Taylor,1.66,3.8,5.12,3,1,0.5,0.5625,1.66,2.18
19/05/13,Liverpool,QPR,1,0,H,1,0,H,27,10,20,3,14,0,7,3,1,3,0,0,2012-2013,2012,M Atkinson,1.23,6.1,11.86,1,1,0.7407407407407407,0.3,1.41,2.79
19/05/13,Man City,Norwich,1,1,D,2,3,A,12,12,5,7,7,7,10,8,1,0,0,0,2012-2013,2012,M Halsey,1.3,5.29,9.86,5,-1,0.4166666666666667,0.5833333333333334,1.48,2.56
19/05/13,Newcastle,Arsenal,0,0,D,0,1,A,7,9,2,3,4,4,17,10,1,2,0,0,2012-2013,2012,H Webb,5.9,4.3,1.52,1,-1,0.2857142857142857,0.3333333333333333,1.53,2.41
19/05/13,Southampton,Stoke,0,0,D,1,1,D,11,7,7,3,3,4,9,7,0,2,0,0,2012-2013,2012,L Probert,1.76,3.53,4.8,2,0,0.6363636363636364,0.42857142857142855,2.11,1.71
19/05/13,Swansea,Fulham,0,1,A,0,3,A,19,8,11,6,8,0,12,9,2,1,0,0,2012-2013,2012,L Mason,1.77,3.68,4.5,3,-3,0.5789473684210527,0.75,1.79,2.01
19/05/13,Tottenham,Sunderland,0,0,D,1,0,H,23,6,19,4,14,1,6,12,1,3,0,1,2012-2013,2012,A Marriner,1.27,5.49,10.9,1,1,0.8260869565217391,0.6666666666666666,1.53,2.43
19/05/13,West Brom,Man United,1,3,A,5,5,D,15,12,8,8,3,5,10,6,0,1,0,0,2012-2013,2012,M Oliver,4.29,3.62,1.81,10,0,0.5333333333333333,0.6666666666666666,1.6,2.27
19/05/13,West Ham,Reading,2,0,H,4,2,H,21,17,12,7,6,4,14,8,2,1,0,0,2012-2013,2012,M Dean,1.64,3.77,5.4,6,2,0.5714285714285714,0.4117647058823529,1.64,2.21
19/05/13,Wigan,Aston Villa,2,1,H,2,2,D,12,5,6,2,4,2,8,12,2,1,0,0,2012-2013,2012,N Swarbrick,2.08,3.42,3.48,4,0,0.5,0.4,1.71,2.11
17/08/13,Arsenal,Aston Villa,1,1,D,1,3,A,16,9,4,4,4,3,15,18,4,5,1,0,2013-2014,2013,A Taylor,1.4,4.68,7.87,4,-2,0.25,0.4444444444444444,1.56,2.37
17/08/13,Liverpool,Stoke,1,0,H,1,0,H,26,10,11,4,12,6,11,11,1,1,0,0,2013-2014,2013,M Atkinson,1.38,4.54,8.88,1,1,0.4230769230769231,0.4,1.79,2.02
17/08/13,Norwich,Everton,0,0,D,2,2,D,8,19,2,6,6,8,13,10,2,0,0,0,2013-2014,2013,M Oliver,3.12,3.27,2.31,4,0,0.25,0.3157894736842105,1.98,1.82
17/08/13,Sunderland,Fulham,0,0,D,0,1,A,20,5,3,1,6,1,14,14,0,3,0,0,2013-2014,2013,N Swarbrick,2.22,3.3,3.29,1,-1,0.15,0.2,2.04,1.77
17/08/13,Swansea,Man United,0,2,A,1,4,A,17,15,6,7,7,4,13,10,1,3,0,0,2013-2014,2013,P Dowd,3.84,3.4,1.99,5,-3,0.35294117647058826,0.4666666666666667,1.83,1.98
17/08/13,West Brom,Southampton,0,0,D,0,1,A,11,7,1,2,4,8,14,24,4,0,0,0,2013-2014,2013,K Friend,2.31,3.33,3.07,1,-1,0.09090909090909091,0.2857142857142857,1.87,1.93
17/08/13,West Ham,Cardiff,1,0,H,2,0,H,18,12,4,1,4,3,10,7,0,1,0,0,2013-2014,2013,H Webb,1.94,3.47,3.94,2,2,0.2222222222222222,0.08333333333333333,1.89,1.9
18/08/13,Chelsea,Hull,2,0,H,2,0,H,22,7,5,2,5,1,7,16,0,1,0,0,2013-2014,2013,J Moss,1.19,6.68,15.53,2,2,0.22727272727272727,0.2857142857142857,1.53,2.45
18/08/13,Crystal Palace,Tottenham,0,0,D,0,1,A,5,17,3,2,3,7,6,9,1,0,0,0,2013-2014,2013,M Clattenburg,4.66,3.61,1.77,1,-1,0.6,0.11764705882352941,1.81,1.99
19/08/13,Man City,Newcastle,2,0,H,4,0,H,20,5,11,1,8,1,9,7,2,3,0,1,2013-2014,2013,A Marriner,1.3,5.27,10.35,4,4,0.55,0.2,1.6,2.3
21/08/13,Chelsea,Aston Villa,1,1,D,2,1,H,15,7,3,3,1,2,12,13,1,4,0,0,2013-2014,2013,K Friend,1.29,5.42,10.17,3,1,0.2,0.42857142857142855,1.55,2.38
24/08/13,Aston Villa,Liverpool,0,1,A,0,1,A,17,5,3,1,8,2,9,8,3,3,0,0,2013-2014,2013,M Clattenburg,3.93,3.55,1.91,1,-1,0.17647058823529413,0.2,1.73,2.1
24/08/13,Everton,West Brom,0,0,D,0,0,D,22,7,8,2,11,1,14,15,1,1,0,0,2013-2014,2013,R East,1.55,3.94,6.27,0,0,0.36363636363636365,0.2857142857142857,1.79,2.02
24/08/13,Fulham,Arsenal,0,2,A,1,3,A,16,18,7,7,1,8,10,8,2,2,0,0,2013-2014,2013,H Webb,3.51,3.38,2.1,4,-2,0.4375,0.3888888888888889,1.8,2.0
24/08/13,Hull,Norwich,1,0,H,1,0,H,6,13,1,4,1,5,14,19,1,1,1,0,2013-2014,2013,M Jones,2.39,3.25,3.01,1,1,0.16666666666666666,0.3076923076923077,2.17,1.69
24/08/13,Newcastle,West Ham,0,0,D,0,0,D,16,6,0,1,5,4,12,14,0,1,0,0,2013-2014,2013,P Dowd,2.22,3.29,3.29,0,0,0.0,0.16666666666666666,1.98,1.82
24/08/13,Southampton,Sunderland,0,1,A,1,1,D,17,8,6,3,5,2,12,13,2,2,0,0,2013-2014,2013,L Mason,1.69,3.66,5.16,2,0,0.35294117647058826,0.375,1.96,1.84
24/08/13,Stoke,Crystal Palace,0,1,A,2,1,H,14,14,5,5,7,0,13,6,3,0,0,0,2013-2014,2013,A Marriner,1.83,3.42,4.54,3,1,0.35714285714285715,0.35714285714285715,2.19,1.67
25/08/13,Cardiff,Man City,0,0,D,3,2,H,9,16,6,5,3,8,2,9,0,0,0,0,2013-2014,2013,L Probert,7.32,4.39,1.44,5,1,0.6666666666666666,0.3125,1.66,2.21
25/08/13,Tottenham,Swansea,0,0,D,1,0,H,19,7,5,5,8,3,10,15,1,4,0,0,2013-2014,2013,N Swarbrick,1.6,3.78,5.95,1,1,0.2631578947368421,0.7142857142857143,1.79,2.02
26/08/13,Man United,Chelsea,0,0,D,0,0,D,13,8,3,4,4,1,9,9,0,2,0,0,2013-2014,2013,M Atkinson,2.38,3.33,2.94,0,0,0.23076923076923078,0.5,1.78,2.03
31/08/13,Cardiff,Everton,0,0,D,0,0,D,4,13,1,3,4,5,11,9,1,1,0,0,2013-2014,2013,A Taylor,3.13,3.31,2.29,0,0,0.25,0.23076923076923078,2.01,1.79
31/08/13,Crystal Palace,Sunderland,1,0,H,3,1,H,17,10,6,2,6,6,6,6,1,0,0,1,2013-2014,2013,L Probert,2.49,3.22,2.89,4,2,0.35294117647058826,0.2,2.15,1.69
31/08/13,Man City,Hull,0,0,D,2,0,H,12,7,6,2,7,4,15,14,2,3,0,0,2013-2014,2013,P Dowd,1.16,7.53,15.78,2,2,0.5,0.2857142857142857,1.46,2.61
31/08/13,Newcastle,Fulham,0,0,D,1,0,H,24,3,9,2,13,2,13,9,2,2,0,0,2013-2014,2013,C Foy,2.11,3.36,3.49,1,1,0.375,0.6666666666666666,1.95,1.85
31/08/13,Norwich,Southampton,0,0,D,1,0,H,15,11,4,2,5,5,11,15,0,0,0,0,2013-2014,2013,H Webb,2.84,3.27,2.5,1,1,0.26666666666666666,0.18181818181818182,1.98,1.82
31/08/13,West Ham,Stoke,0,0,D,0,1,A,9,15,0,5,3,4,10,12,2,1,0,0,2013-2014,2013,J Moss,1.98,3.37,3.92,1,-1,0.0,0.3333333333333333,2.06,1.76
01/09/13,Arsenal,Tottenham,1,0,H,1,0,H,12,14,5,4,3,6,15,14,2,2,0,0,2013-2014,2013,M Oliver,2.08,3.46,3.47,1,1,0.4166666666666667,0.2857142857142857,1.7,2.14
01/09/13,Liverpool,Man United,1,0,H,1,0,H,10,10,5,4,2,7,15,15,2,4,0,0,2013-2014,2013,A Marriner,2.52,3.28,2.81,1,1,0.5,0.4,1.85,1.95
01/09/13,West Brom,Swansea,0,1,A,0,2,A,10,12,1,4,2,3,10,14,4,3,0,0,2013-2014,2013,M Dean,2.55,3.34,2.73,2,-2,0.1,0.3333333333333333,1.82,1.98
14/09/13,Aston Villa,Newcastle,0,1,A,1,2,A,10,17,1,8,4,2,9,11,1,4,0,0,2013-2014,2013,M Dean,2.11,3.33,3.54,3,-1,0.1,0.47058823529411764,1.89,1.9
14/09/13,Everton,Chelsea,1,0,H,1,0,H,11,22,5,5,5,7,10,12,0,4,0,0,2013-2014,2013,H Webb,3.22,3.28,2.27,1,1,0.45454545454545453,0.22727272727272727,2.02,1.79
14/09/13,Fulham,West Brom,1,0,H,1,1,D,12,12,2,4,4,5,9,12,0,1,0,0,2013-2014,2013,L Probert,2.11,3.33,3.53,2,0,0.16666666666666666,0.3333333333333333,1.94,1.86
14/09/13,Hull,Cardiff,1,0,H,1,1,D,18,10,5,2,6,2,8,8,1,2,0,0,2013-2014,2013,R Madley,2.38,3.19,3.1,2,0,0.2777777777777778,0.2,2.24,1.64
14/09/13,Man United,Crystal Palace,1,0,H,2,0,H,19,4,7,0,10,1,8,11,1,2,0,1,2013-2014,2013,J Moss,1.21,6.61,13.66,2,2,0.3684210526315789,0.0,1.48,2.58
14/09/13,Stoke,Man City,0,0,D,0,0,D,11,10,3,3,2,4,13,11,1,1,0,0,2013-2014,2013,M Clattenburg,5.69,3.73,1.63,0,0,0.2727272727272727,0.3,1.92,1.88
14/09/13,Sunderland,Arsenal,0,1,A,1,3,A,17,14,2,6,6,7,12,10,1,2,0,0,2013-2014,2013,M Atkinson,5.43,3.69,1.66,4,-2,0.11764705882352941,0.42857142857142855,1.92,1.88
14/09/13,Tottenham,Norwich,1,0,H,2,0,H,23,4,7,1,8,1,2,12,1,3,0,0,2013-2014,2013,L Mason,1.44,4.33,7.63,2,2,0.30434782608695654,0.25,1.72,2.11
15/09/13,Southampton,West Ham,0,0,D,0,0,D,15,6,5,1,10,4,12,10,1,3,0,0,2013-2014,2013,A Marriner,1.82,3.5,4.55,0,0,0.3333333333333333,0.16666666666666666,2.01,1.8
16/09/13,Swansea,Liverpool,1,2,A,2,2,D,17,12,8,5,3,7,7,10,2,3,0,0,2013-2014,2013,M Oliver,3.37,3.34,2.17,4,0,0.47058823529411764,0.4166666666666667,1.97,1.82
21/09/13,Chelsea,Fulham,0,0,D,2,0,H,26,4,10,1,13,3,11,9,0,0,0,0,2013-2014,2013,A Marriner,1.29,5.41,10.74,2,2,0.38461538461538464,0.25,1.61,2.27
21/09/13,Liverpool,Southampton,0,0,D,0,1,A,10,12,5,7,6,6,6,9,0,1,0,0,2013-2014,2013,N Swarbrick,1.58,3.82,6.18,1,-1,0.5,0.5833333333333334,1.81,1.99
21/09/13,Newcastle,Hull,2,1,H,2,3,A,15,12,2,5,3,3,11,8,1,1,0,0,2013-2014,2013,M Atkinson,1.8,3.47,4.72,5,-1,0.13333333333333333,0.4166666666666667,2.04,1.77
21/09/13,Norwich,Aston Villa,0,1,A,0,1,A,12,16,1,4,7,4,15,10,1,0,0,0,2013-2014,2013,C Foy,2.37,3.3,3.01,1,-1,0.08333333333333333,0.25,1.91,1.89
21/09/13,West Brom,Sunderland,1,0,H,3,0,H,13,7,4,0,5,6,9,10,0,2,0,0,2013-2014,2013,P Dowd,2.03,3.33,3.75,3,3,0.3076923076923077,0.0,2.02,1.78
21/09/13,West Ham,Everton,1,0,H,2,3,A,9,10,1,4,5,5,16,12,2,1,1,0,2013-2014,2013,L Mason,3.12,3.25,2.33,5,-1,0.1111111111111111,0.4,2.1,1.73
22/09/13,Arsenal,Stoke,2,1,H,3,1,H,16,9,8,3,6,7,8,15,0,2,0,0,2013-2014,2013,M Dean,1.35,4.88,9.25,4,2,0.5,0.3333333333333333,1.7,2.13
22/09/13,Cardiff,Tottenham,0,0,D,0,1,A,6,29,0,12,2,12,5,7,1,4,0,0,2013-2014,2013,M Clattenburg,4.32,3.43,1.88,1,-1,0.0,0.41379310344827586,1.95,1.84
22/09/13,Crystal Palace,Swansea,0,1,A,0,2,A,9,15,1,7,6,7,13,9,2,2,0,0,2013-2014,2013,K Friend,3.2,3.27,2.25,2,-2,0.1111111111111111,0.4666666666666667,2.07,1.74
22/09/13,Man City,Man United,2,0,H,4,1,H,18,14,5,3,8,4,8,12,1,2,0,0,2013-2014,2013,H Webb,2.16,3.32,3.42,5,3,0.2777777777777778,0.21428571428571427,1.78,2.03
28/09/13,Aston Villa,Man City,0,1,A,3,2,H,8,20,4,7,2,13,13,9,1,1,0,0,2013-2014,2013,M Jones,6.6,3.97,1.53,5,1,0.5,0.35,1.69,2.14
28/09/13,Fulham,Cardiff,1,1,D,1,2,A,9,22,5,4,11,10,14,13,1,1,0,0,2013-2014,2013,C Pawson,2.07,3.32,3.66,3,-1,0.5555555555555556,0.18181818181818182,2.02,1.78
28/09/13,Hull,West Ham,1,0,H,1,0,H,9,18,2,5,6,6,11,12,1,2,0,0,2013-2014,2013,K Friend,2.34,3.2,3.16,1,1,0.2222222222222222,0.2777777777777778,2.21,1.66
28/09/13,Man United,West Brom,0,0,D,1,2,A,14,12,6,4,5,8,10,14,3,2,0,0,2013-2014,2013,M Oliver,1.29,5.44,10.38,3,-1,0.42857142857142855,0.3333333333333333,1.58,2.32
28/09/13,Southampton,Crystal Palace,0,0,D,2,0,H,12,8,3,0,8,2,11,12,1,2,0,0,2013-2014,2013,M Atkinson,1.45,4.21,7.7,2,2,0.25,0.0,1.87,1.93
28/09/13,Swansea,Arsenal,0,0,D,1,2,A,10,10,3,4,4,3,5,11,3,2,0,0,2013-2014,2013,M Clattenburg,3.11,3.32,2.31,3,-1,0.3,0.4,1.78,2.03
28/09/13,Tottenham,Chelsea,1,0,H,1,1,D,12,11,4,5,4,5,14,14,5,1,0,1,2013-2014,2013,M Dean,2.61,3.19,2.77,2,0,0.3333333333333333,0.45454545454545453,2.05,1.76
29/09/13,Stoke,Norwich,0,1,A,0,1,A,8,8,1,3,7,3,14,12,2,1,0,0,2013-2014,2013,A Taylor,1.96,3.32,4.09,1,-1,0.125,0.375,2.23,1.64
29/09/13,Sunderland,Liverpool,0,2,A,1,3,A,23,15,5,6,10,8,8,10,2,1,0,0,2013-2014,2013,H Webb,5.3,3.71,1.67,4,-2,0.21739130434782608,0.4,1.93,1.86
30/09/13,Everton,Newcastle,3,0,H,3,2,H,18,15,7,6,1,1,5,15,3,1,0,0,2013-2014,2013,P Dowd,1.61,3.76,5.74,5,1,0.3888888888888889,0.4,1.83,1.97
05/10/13,Cardiff,Newcastle,0,2,A,1,2,A,8,20,2,10,3,3,11,8,1,0,0,0,2013-2014,2013,K Friend,2.36,3.29,3.05,3,-1,0.25,0.5,1.98,1.83
05/10/13,Fulham,Stoke,0,0,D,1,0,H,9,16,2,3,7,5,11,13,3,2,0,0,2013-2014,2013,R East,2.36,3.2,3.12,1,1,0.2222222222222222,0.1875,2.15,1.69
05/10/13,Hull,Aston Villa,0,0,D,0,0,D,6,18,1,4,7,7,7,11,2,1,0,0,2013-2014,2013,M Clattenburg,2.36,3.26,3.07,0,0,0.16666666666666666,0.2222222222222222,2.09,1.73
05/10/13,Liverpool,Crystal Palace,3,0,H,3,1,H,13,11,7,2,11,3,11,6,2,1,0,0,2013-2014,2013,A Taylor,1.21,6.48,14.01,4,2,0.5384615384615384,0.18181818181818182,1.51,2.47
05/10/13,Man City,Everton,2,1,H,3,1,H,12,6,6,4,8,1,15,10,5,4,0,0,2013-2014,2013,J Moss,1.64,3.88,5.29,4,2,0.5,0.6666666666666666,1.69,2.15
05/10/13,Sunderland,Man United,1,0,H,1,2,A,6,13,2,6,4,4,15,13,2,4,0,0,2013-2014,2013,C Foy,5.58,3.8,1.63,3,-1,0.3333333333333333,0.46153846153846156,1.87,1.93
06/10/13,Norwich,Chelsea,0,1,A,1,3,A,14,22,3,8,4,6,12,9,1,1,0,0,2013-2014,2013,N Swarbrick,6.02,3.9,1.58,4,-2,0.21428571428571427,0.36363636363636365,1.89,1.91
06/10/13,Southampton,Swansea,1,0,H,2,0,H,12,17,4,7,7,4,13,8,3,1,0,0,2013-2014,2013,M Dean,2.04,3.36,3.72,2,2,0.3333333333333333,0.4117647058823529,1.92,1.88
06/10/13,Tottenham,West Ham,0,0,D,0,3,A,14,16,4,5,6,7,5,9,0,0,0,0,2013-2014,2013,L Probert,1.42,4.43,7.96,3,-3,0.2857142857142857,0.3125,1.77,2.05
06/10/13,West Brom,Arsenal,1,0,H,1,1,D,12,14,4,5,6,2,6,11,1,2,0,0,2013-2014,2013,L Mason,4.54,3.73,1.76,2,0,0.3333333333333333,0.35714285714285715,1.69,2.16
19/10/13,Arsenal,Norwich,1,0,H,4,1,H,20,12,11,6,10,1,8,7,0,0,0,0,2013-2014,2013,L Probert,1.29,5.39,10.72,5,3,0.55,0.5,1.58,2.3
19/10/13,Chelsea,Cardiff,1,1,D,4,1,H,20,13,7,3,6,9,12,5,1,2,0,0,2013-2014,2013,A Taylor,1.24,6.03,12.82,5,3,0.35,0.23076923076923078,1.54,2.4
19/10/13,Everton,Hull,1,1,D,2,1,H,14,9,6,1,5,7,7,17,3,1,0,0,2013-2014,2013,N Swarbrick,1.44,4.2,8.07,3,1,0.42857142857142855,0.1111111111111111,1.83,1.97
19/10/13,Man United,Southampton,1,0,H,1,1,D,12,18,5,7,4,4,10,19,2,3,0,0,2013-2014,2013,M Jones,1.55,4.02,6.2,2,0,0.4166666666666667,0.3888888888888889,1.74,2.08
